state,year,quarter,gennme_c,suppression_used,total_prescriptions
ky,2018,2,Zolpidem Tartrate,TRUE,0
ky,2018,3,Eszopiclone,FALSE,295
ky,2018,3,Eszopiclone,TRUE,0
ky,2018,3,Zaleplon,FALSE,91
ky,2018,3,Zaleplon,TRUE,0
ky,2018,3,Zolpidem Tartrate,FALSE,11442
ky,2018,3,Zolpidem Tartrate,TRUE,0
ky,2018,4,Eszopiclone,FALSE,340
ky,2018,4,Eszopiclone,TRUE,0
ky,2018,4,Zaleplon,FALSE,58
ky,2018,4,Zaleplon,TRUE,0
ky,2018,4,Zolpidem Tartrate,FALSE,11294
ky,2018,4,Zolpidem Tartrate,TRUE,0
ky,2019,1,Eszopiclone,FALSE,309
ky,2019,1,Eszopiclone,TRUE,0
ky,2019,1,Zaleplon,FALSE,42
ky,2019,1,Zaleplon,TRUE,0
ky,2019,1,Zolpidem Tartrate,FALSE,10678
ky,2019,1,Zolpidem Tartrate,TRUE,0
ky,2019,2,Eszopiclone,FALSE,326
ky,2019,2,Eszopiclone,TRUE,0
ky,2019,2,Zaleplon,FALSE,41
ky,2019,2,Zaleplon,TRUE,0
ky,2019,2,Zolpidem Tartrate,FALSE,10051
ky,2019,2,Zolpidem Tartrate,TRUE,0
ky,2019,3,Eszopiclone,FALSE,320
ky,2019,3,Eszopiclone,TRUE,0
ky,2019,3,Zaleplon,FALSE,39
ky,2019,3,Zaleplon,TRUE,0
ky,2019,3,Zolpidem Tartrate,FALSE,9881
ky,2019,3,Zolpidem Tartrate,TRUE,0
ky,2019,4,Eszopiclone,FALSE,264
ky,2019,4,Eszopiclone,TRUE,0
ky,2019,4,Zaleplon,FALSE,43
ky,2019,4,Zaleplon,TRUE,0
ky,2019,4,Zolpidem Tartrate,FALSE,9418
ky,2019,4,Zolpidem Tartrate,TRUE,0
ky,2020,1,Eszopiclone,NA,378
ky,2020,1,Zaleplon,NA,65
ky,2020,1,Zolpidem Tartrate,NA,9294
la,2017,1,Eszopiclone,FALSE,280
la,2017,1,Eszopiclone,TRUE,0
la,2017,1,Zaleplon,FALSE,370
la,2017,1,Zaleplon,TRUE,0
la,2017,1,Zolpidem Tartrate,FALSE,22089
la,2017,1,Zolpidem Tartrate,TRUE,0
la,2017,2,Eszopiclone,FALSE,289
la,2017,2,Eszopiclone,TRUE,0
la,2017,2,Zaleplon,FALSE,448
la,2017,2,Zaleplon,TRUE,0
la,2017,2,Zolpidem Tartrate,FALSE,25078
la,2017,2,Zolpidem Tartrate,TRUE,0
la,2017,3,Eszopiclone,FALSE,272
la,2017,3,Eszopiclone,TRUE,0
la,2017,3,Zaleplon,FALSE,465
la,2017,3,Zaleplon,TRUE,0
la,2017,3,Zolpidem Tartrate,FALSE,23056
la,2017,3,Zolpidem Tartrate,TRUE,0
la,2017,4,Eszopiclone,FALSE,304
la,2017,4,Eszopiclone,TRUE,0
la,2017,4,Zaleplon,FALSE,459
la,2017,4,Zaleplon,TRUE,0
la,2017,4,Zolpidem Tartrate,FALSE,23002
la,2017,4,Zolpidem Tartrate,TRUE,0
la,2018,1,Eszopiclone,FALSE,382
la,2018,1,Eszopiclone,TRUE,0
la,2018,1,Zaleplon,FALSE,437
la,2018,1,Zaleplon,TRUE,0
la,2018,1,Zolpidem Tartrate,FALSE,22892
la,2018,1,Zolpidem Tartrate,TRUE,0
la,2018,2,Eszopiclone,FALSE,457
la,2018,2,Eszopiclone,TRUE,0
la,2018,2,Zaleplon,FALSE,412
la,2018,2,Zaleplon,TRUE,0
la,2018,2,Zolpidem Tartrate,FALSE,23424
la,2018,2,Zolpidem Tartrate,TRUE,0
la,2018,3,Eszopiclone,FALSE,455
la,2018,3,Eszopiclone,TRUE,0
la,2018,3,Zaleplon,FALSE,431
la,2018,3,Zaleplon,TRUE,0
la,2018,3,Zolpidem Tartrate,FALSE,23518
la,2018,3,Zolpidem Tartrate,TRUE,0
la,2018,4,Eszopiclone,FALSE,471
la,2018,4,Eszopiclone,TRUE,0
la,2018,4,Zaleplon,FALSE,423
la,2018,4,Zaleplon,TRUE,0
la,2018,4,Zolpidem Tartrate,FALSE,23438
la,2018,4,Zolpidem Tartrate,TRUE,0
la,2019,1,Eszopiclone,FALSE,500
la,2019,1,Eszopiclone,TRUE,0
la,2019,1,Zaleplon,FALSE,375
la,2019,1,Zaleplon,TRUE,0
la,2019,1,Zolpidem Tartrate,FALSE,23245
la,2019,1,Zolpidem Tartrate,TRUE,0
la,2019,2,Eszopiclone,FALSE,493
la,2019,2,Eszopiclone,TRUE,0
la,2019,2,Zaleplon,FALSE,202
la,2019,2,Zaleplon,TRUE,0
la,2019,2,Zolpidem Tartrate,FALSE,21815
la,2019,2,Zolpidem Tartrate,TRUE,0
la,2019,3,Eszopiclone,FALSE,578
la,2019,3,Eszopiclone,TRUE,0
la,2019,3,Zaleplon,FALSE,90
la,2019,3,Zaleplon,TRUE,0
la,2019,3,Zolpidem Tartrate,FALSE,21747
la,2019,3,Zolpidem Tartrate,TRUE,0
la,2019,4,Eszopiclone,FALSE,545
la,2019,4,Eszopiclone,TRUE,0
la,2019,4,Zaleplon,FALSE,90
la,2019,4,Zaleplon,TRUE,0
la,2019,4,Zolpidem Tartrate,FALSE,20926
la,2019,4,Zolpidem Tartrate,TRUE,0
la,2020,1,Eszopiclone,NA,601
la,2020,1,Zaleplon,NA,80
la,2020,1,Zolpidem Tartrate,NA,21059
ma,2017,1,Eszopiclone,FALSE,388
ma,2017,1,Eszopiclone,TRUE,0
ma,2017,1,Zaleplon,FALSE,377
ma,2017,1,Zaleplon,TRUE,0
ma,2017,1,Zolpidem Tartrate,FALSE,19798
ma,2017,1,Zolpidem Tartrate,TRUE,0
ma,2017,2,Eszopiclone,FALSE,399
ma,2017,2,Eszopiclone,TRUE,0
ma,2017,2,Zaleplon,FALSE,382
ma,2017,2,Zaleplon,TRUE,0
ma,2017,2,Zolpidem Tartrate,FALSE,20773
ma,2017,2,Zolpidem Tartrate,TRUE,0
ma,2017,3,Eszopiclone,FALSE,363
ma,2017,3,Eszopiclone,TRUE,0
ma,2017,3,Zaleplon,FALSE,363
ma,2017,3,Zaleplon,TRUE,0
ma,2017,3,Zolpidem Tartrate,FALSE,18299
ma,2017,3,Zolpidem Tartrate,TRUE,0
ma,2017,4,Eszopiclone,FALSE,327
ma,2017,4,Eszopiclone,TRUE,0
ma,2017,4,Zaleplon,FALSE,325
ma,2017,4,Zaleplon,TRUE,0
ma,2017,4,Zolpidem Tartrate,FALSE,17848
ma,2017,4,Zolpidem Tartrate,TRUE,0
ma,2018,1,Eszopiclone,FALSE,364
ma,2018,1,Eszopiclone,TRUE,0
ma,2018,1,Zaleplon,FALSE,304
ma,2018,1,Zaleplon,TRUE,0
ma,2018,1,Zolpidem Tartrate,FALSE,18186
ma,2018,1,Zolpidem Tartrate,TRUE,0
ma,2018,2,Eszopiclone,FALSE,388
ma,2018,2,Eszopiclone,TRUE,0
ma,2018,2,Zaleplon,FALSE,325
ma,2018,2,Zaleplon,TRUE,0
ma,2018,2,Zolpidem Tartrate,FALSE,18950
ma,2018,2,Zolpidem Tartrate,TRUE,0
ma,2018,3,Eszopiclone,FALSE,378
ma,2018,3,Eszopiclone,TRUE,0
ma,2018,3,Zaleplon,FALSE,289
ma,2018,3,Zaleplon,TRUE,0
ma,2018,3,Zolpidem Tartrate,FALSE,16759
ma,2018,3,Zolpidem Tartrate,TRUE,0
ma,2018,4,Eszopiclone,FALSE,399
ma,2018,4,Eszopiclone,TRUE,0
ma,2018,4,Zaleplon,FALSE,287
ma,2018,4,Zaleplon,TRUE,0
ma,2018,4,Zolpidem Tartrate,FALSE,17917
ma,2018,4,Zolpidem Tartrate,TRUE,0
ma,2019,1,Eszopiclone,FALSE,415
ma,2019,1,Eszopiclone,TRUE,0
ma,2019,1,Zaleplon,FALSE,255
ma,2019,1,Zaleplon,TRUE,0
ma,2019,1,Zolpidem Tartrate,FALSE,16361
ma,2019,1,Zolpidem Tartrate,TRUE,0
ma,2019,2,Eszopiclone,FALSE,454
ma,2019,2,Eszopiclone,TRUE,0
ma,2019,2,Zaleplon,FALSE,316
ma,2019,2,Zaleplon,TRUE,0
ma,2019,2,Zolpidem Tartrate,FALSE,17994
ma,2019,2,Zolpidem Tartrate,TRUE,0
ma,2019,3,Eszopiclone,FALSE,489
ma,2019,3,Eszopiclone,TRUE,0
ma,2019,3,Zaleplon,FALSE,285
ma,2019,3,Zaleplon,TRUE,0
ma,2019,3,Zolpidem Tartrate,FALSE,15824
ma,2019,3,Zolpidem Tartrate,TRUE,0
ma,2019,4,Eszopiclone,FALSE,556
ma,2019,4,Eszopiclone,TRUE,0
ma,2019,4,Zaleplon,FALSE,257
ma,2019,4,Zaleplon,TRUE,0
ma,2019,4,Zolpidem Tartrate,FALSE,15881
ma,2019,4,Zolpidem Tartrate,TRUE,0
ma,2020,1,Eszopiclone,NA,660
ma,2020,1,Zaleplon,NA,295
ma,2020,1,Zolpidem Tartrate,NA,16607
md,2017,1,Eszopiclone,FALSE,1093
md,2017,1,Eszopiclone,TRUE,0
md,2017,1,Zaleplon,FALSE,420
md,2017,1,Zaleplon,TRUE,0
md,2017,1,Zolpidem Tartrate,FALSE,19571
md,2017,1,Zolpidem Tartrate,TRUE,0
md,2017,2,Eszopiclone,FALSE,1117
md,2017,2,Eszopiclone,TRUE,0
md,2017,2,Zaleplon,FALSE,414
md,2017,2,Zaleplon,TRUE,0
md,2017,2,Zolpidem Tartrate,FALSE,18753
md,2017,2,Zolpidem Tartrate,TRUE,0
md,2017,3,Eszopiclone,FALSE,950
md,2017,3,Eszopiclone,TRUE,0
md,2017,3,Zaleplon,FALSE,378
md,2017,3,Zaleplon,TRUE,0
md,2017,3,Zolpidem Tartrate,FALSE,16863
md,2017,3,Zolpidem Tartrate,TRUE,0
md,2017,4,Eszopiclone,FALSE,1061
md,2017,4,Eszopiclone,TRUE,0
md,2017,4,Zaleplon,FALSE,389
md,2017,4,Zaleplon,TRUE,0
md,2017,4,Zolpidem Tartrate,FALSE,17986
md,2017,4,Zolpidem Tartrate,TRUE,0
md,2018,1,Eszopiclone,FALSE,1102
md,2018,1,Eszopiclone,TRUE,0
md,2018,1,Zaleplon,FALSE,405
md,2018,1,Zaleplon,TRUE,0
md,2018,1,Zolpidem Tartrate,FALSE,17618
md,2018,1,Zolpidem Tartrate,TRUE,0
md,2018,2,Eszopiclone,FALSE,1060
md,2018,2,Eszopiclone,TRUE,0
md,2018,2,Zaleplon,FALSE,383
md,2018,2,Zaleplon,TRUE,0
md,2018,2,Zolpidem Tartrate,FALSE,16637
md,2018,2,Zolpidem Tartrate,TRUE,0
md,2018,3,Eszopiclone,FALSE,1175
md,2018,3,Eszopiclone,TRUE,0
md,2018,3,Zaleplon,FALSE,361
md,2018,3,Zaleplon,TRUE,0
md,2018,3,Zolpidem Tartrate,FALSE,15940
md,2018,3,Zolpidem Tartrate,TRUE,0
md,2018,4,Eszopiclone,FALSE,1132
md,2018,4,Eszopiclone,TRUE,0
md,2018,4,Zaleplon,FALSE,349
md,2018,4,Zaleplon,TRUE,0
md,2018,4,Zolpidem Tartrate,FALSE,15434
md,2018,4,Zolpidem Tartrate,TRUE,0
md,2019,1,Eszopiclone,FALSE,1138
md,2019,1,Eszopiclone,TRUE,0
md,2019,1,Zaleplon,FALSE,325
md,2019,1,Zaleplon,TRUE,0
md,2019,1,Zolpidem Tartrate,FALSE,15607
md,2019,1,Zolpidem Tartrate,TRUE,0
md,2019,2,Eszopiclone,FALSE,1041
md,2019,2,Eszopiclone,TRUE,0
md,2019,2,Zaleplon,FALSE,337
md,2019,2,Zaleplon,TRUE,0
md,2019,2,Zolpidem Tartrate,FALSE,14766
md,2019,2,Zolpidem Tartrate,TRUE,0
md,2019,3,Eszopiclone,FALSE,1022
md,2019,3,Eszopiclone,TRUE,0
md,2019,3,Zaleplon,FALSE,280
md,2019,3,Zaleplon,TRUE,0
md,2019,3,Zolpidem Tartrate,FALSE,13160
md,2019,3,Zolpidem Tartrate,TRUE,0
md,2019,4,Eszopiclone,FALSE,1083
md,2019,4,Eszopiclone,TRUE,0
md,2019,4,Zaleplon,FALSE,269
md,2019,4,Zaleplon,TRUE,0
md,2019,4,Zolpidem Tartrate,FALSE,14110
md,2019,4,Zolpidem Tartrate,TRUE,0
md,2020,1,Eszopiclone,NA,997
md,2020,1,Zaleplon,NA,223
md,2020,1,Zolpidem Tartrate,NA,12694
me,2017,1,Eszopiclone,FALSE,56
me,2017,1,Eszopiclone,TRUE,0
me,2017,1,Zaleplon,FALSE,59
me,2017,1,Zaleplon,TRUE,0
me,2017,1,Zolpidem Tartrate,FALSE,2283
me,2017,1,Zolpidem Tartrate,TRUE,0
me,2017,2,Eszopiclone,FALSE,24
me,2017,2,Eszopiclone,TRUE,0
me,2017,2,Zaleplon,FALSE,53
me,2017,2,Zaleplon,TRUE,0
me,2017,2,Zolpidem Tartrate,FALSE,2283
me,2017,2,Zolpidem Tartrate,TRUE,0
me,2017,3,Eszopiclone,FALSE,80
me,2017,3,Eszopiclone,TRUE,0
me,2017,3,Zaleplon,FALSE,58
me,2017,3,Zaleplon,TRUE,0
me,2017,3,Zolpidem Tartrate,FALSE,2056
me,2017,3,Zolpidem Tartrate,TRUE,0
me,2017,4,Eszopiclone,FALSE,44
me,2017,4,Eszopiclone,TRUE,0
me,2017,4,Zaleplon,FALSE,67
me,2017,4,Zaleplon,TRUE,0
me,2017,4,Zolpidem Tartrate,FALSE,2043
me,2017,4,Zolpidem Tartrate,TRUE,0
me,2018,1,Eszopiclone,FALSE,49
me,2018,1,Eszopiclone,TRUE,0
me,2018,1,Zaleplon,FALSE,57
me,2018,1,Zaleplon,TRUE,0
me,2018,1,Zolpidem Tartrate,FALSE,1861
me,2018,1,Zolpidem Tartrate,TRUE,0
me,2018,2,Eszopiclone,FALSE,85
me,2018,2,Eszopiclone,TRUE,0
me,2018,2,Zaleplon,FALSE,59
me,2018,2,Zaleplon,TRUE,0
me,2018,2,Zolpidem Tartrate,FALSE,1952
me,2018,2,Zolpidem Tartrate,TRUE,0
me,2018,3,Eszopiclone,FALSE,79
me,2018,3,Eszopiclone,TRUE,0
me,2018,3,Zaleplon,FALSE,57
me,2018,3,Zaleplon,TRUE,0
me,2018,3,Zolpidem Tartrate,FALSE,1747
me,2018,3,Zolpidem Tartrate,TRUE,0
me,2018,4,Eszopiclone,FALSE,52
me,2018,4,Eszopiclone,TRUE,0
me,2018,4,Zaleplon,FALSE,27
me,2018,4,Zaleplon,TRUE,0
me,2018,4,Zolpidem Tartrate,FALSE,1677
me,2018,4,Zolpidem Tartrate,TRUE,0
me,2019,1,Eszopiclone,FALSE,34
me,2019,1,Eszopiclone,TRUE,0
me,2019,1,Zaleplon,FALSE,27
me,2019,1,Zaleplon,TRUE,0
me,2019,1,Zolpidem Tartrate,FALSE,1629
me,2019,1,Zolpidem Tartrate,TRUE,0
me,2019,2,Eszopiclone,FALSE,84
me,2019,2,Eszopiclone,TRUE,0
me,2019,2,Zaleplon,FALSE,18
me,2019,2,Zaleplon,TRUE,0
me,2019,2,Zolpidem Tartrate,FALSE,1838
me,2019,2,Zolpidem Tartrate,TRUE,0
me,2019,3,Eszopiclone,FALSE,92
me,2019,3,Eszopiclone,TRUE,0
me,2019,3,Zaleplon,FALSE,20
me,2019,3,Zaleplon,TRUE,0
me,2019,3,Zolpidem Tartrate,FALSE,1880
me,2019,3,Zolpidem Tartrate,TRUE,0
me,2019,4,Eszopiclone,FALSE,107
me,2019,4,Eszopiclone,TRUE,0
me,2019,4,Zaleplon,FALSE,18
me,2019,4,Zaleplon,TRUE,0
me,2019,4,Zolpidem Tartrate,FALSE,1836
me,2019,4,Zolpidem Tartrate,TRUE,0
me,2020,1,Eszopiclone,NA,94
me,2020,1,Zaleplon,NA,40
me,2020,1,Zolpidem Tartrate,NA,1886
mi,2017,1,Eszopiclone,FALSE,624
mi,2017,1,Eszopiclone,TRUE,0
mi,2017,1,Zaleplon,FALSE,149
mi,2017,1,Zaleplon,TRUE,0
mi,2017,1,Zolpidem Tartrate,FALSE,23196
mi,2017,1,Zolpidem Tartrate,TRUE,0
mi,2017,2,Eszopiclone,FALSE,606
mi,2017,2,Eszopiclone,TRUE,0
mi,2017,2,Zaleplon,FALSE,179
mi,2017,2,Zaleplon,TRUE,0
mi,2017,2,Zolpidem Tartrate,FALSE,24459
mi,2017,2,Zolpidem Tartrate,TRUE,0
mi,2017,3,Eszopiclone,FALSE,564
mi,2017,3,Eszopiclone,TRUE,0
mi,2017,3,Zaleplon,FALSE,182
mi,2017,3,Zaleplon,TRUE,0
mi,2017,3,Zolpidem Tartrate,FALSE,24205
mi,2017,3,Zolpidem Tartrate,TRUE,0
mi,2017,4,Eszopiclone,FALSE,556
mi,2017,4,Eszopiclone,TRUE,0
mi,2017,4,Zaleplon,FALSE,180
mi,2017,4,Zaleplon,TRUE,0
mi,2017,4,Zolpidem Tartrate,FALSE,21964
mi,2017,4,Zolpidem Tartrate,TRUE,0
mi,2018,1,Eszopiclone,FALSE,586
mi,2018,1,Eszopiclone,TRUE,0
mi,2018,1,Zaleplon,FALSE,156
mi,2018,1,Zaleplon,TRUE,0
mi,2018,1,Zolpidem Tartrate,FALSE,21463
mi,2018,1,Zolpidem Tartrate,TRUE,0
mi,2018,2,Eszopiclone,FALSE,541
mi,2018,2,Eszopiclone,TRUE,0
mi,2018,2,Zaleplon,FALSE,147
mi,2018,2,Zaleplon,TRUE,0
mi,2018,2,Zolpidem Tartrate,FALSE,19664
mi,2018,2,Zolpidem Tartrate,TRUE,0
mi,2018,3,Eszopiclone,FALSE,530
mi,2018,3,Eszopiclone,TRUE,0
mi,2018,3,Zaleplon,FALSE,73
mi,2018,3,Zaleplon,TRUE,0
mi,2018,3,Zolpidem Tartrate,FALSE,18028
mi,2018,3,Zolpidem Tartrate,TRUE,0
mi,2018,4,Eszopiclone,FALSE,502
mi,2018,4,Eszopiclone,TRUE,0
mi,2018,4,Zaleplon,FALSE,96
mi,2018,4,Zaleplon,TRUE,0
mi,2018,4,Zolpidem Tartrate,FALSE,17045
mi,2018,4,Zolpidem Tartrate,TRUE,0
mi,2019,1,Eszopiclone,FALSE,517
mi,2019,1,Eszopiclone,TRUE,0
mi,2019,1,Zaleplon,FALSE,109
mi,2019,1,Zaleplon,TRUE,0
mi,2019,1,Zolpidem Tartrate,FALSE,16759
mi,2019,1,Zolpidem Tartrate,TRUE,0
mi,2019,2,Eszopiclone,FALSE,483
mi,2019,2,Eszopiclone,TRUE,0
mi,2019,2,Zaleplon,FALSE,95
mi,2019,2,Zaleplon,TRUE,0
mi,2019,2,Zolpidem Tartrate,FALSE,15393
mi,2019,2,Zolpidem Tartrate,TRUE,0
mi,2019,3,Eszopiclone,FALSE,484
mi,2019,3,Eszopiclone,TRUE,0
mi,2019,3,Zaleplon,FALSE,72
mi,2019,3,Zaleplon,TRUE,0
mi,2019,3,Zolpidem Tartrate,FALSE,14588
mi,2019,3,Zolpidem Tartrate,TRUE,0
mi,2019,4,Eszopiclone,FALSE,500
mi,2019,4,Eszopiclone,TRUE,0
mi,2019,4,Zaleplon,FALSE,71
mi,2019,4,Zaleplon,TRUE,0
mi,2019,4,Zolpidem Tartrate,FALSE,14013
mi,2019,4,Zolpidem Tartrate,TRUE,0
mn,2017,1,Eszopiclone,FALSE,1532
mn,2017,1,Eszopiclone,TRUE,0
mn,2017,1,Zaleplon,FALSE,739
mn,2017,1,Zaleplon,TRUE,0
mn,2017,1,Zolpidem Tartrate,FALSE,15650
mn,2017,1,Zolpidem Tartrate,TRUE,0
mn,2017,2,Eszopiclone,FALSE,1683
mn,2017,2,Eszopiclone,TRUE,0
mn,2017,2,Zaleplon,FALSE,876
mn,2017,2,Zaleplon,TRUE,0
mn,2017,2,Zolpidem Tartrate,FALSE,16433
mn,2017,2,Zolpidem Tartrate,TRUE,0
mn,2017,3,Eszopiclone,FALSE,1818
mn,2017,3,Eszopiclone,TRUE,0
mn,2017,3,Zaleplon,FALSE,810
mn,2017,3,Zaleplon,TRUE,0
mn,2017,3,Zolpidem Tartrate,FALSE,15512
mn,2017,3,Zolpidem Tartrate,TRUE,0
mn,2017,4,Eszopiclone,FALSE,1885
mn,2017,4,Eszopiclone,TRUE,0
mn,2017,4,Zaleplon,FALSE,836
mn,2017,4,Zaleplon,TRUE,0
mn,2017,4,Zolpidem Tartrate,FALSE,15535
mn,2017,4,Zolpidem Tartrate,TRUE,0
mn,2018,1,Eszopiclone,FALSE,1869
mn,2018,1,Eszopiclone,TRUE,0
mn,2018,1,Zaleplon,FALSE,864
mn,2018,1,Zaleplon,TRUE,0
mn,2018,1,Zolpidem Tartrate,FALSE,14296
mn,2018,1,Zolpidem Tartrate,TRUE,0
mn,2018,2,Eszopiclone,FALSE,1876
mn,2018,2,Eszopiclone,TRUE,0
mn,2018,2,Zaleplon,FALSE,867
mn,2018,2,Zaleplon,TRUE,0
mn,2018,2,Zolpidem Tartrate,FALSE,14193
mn,2018,2,Zolpidem Tartrate,TRUE,0
mn,2018,3,Eszopiclone,FALSE,1821
mn,2018,3,Eszopiclone,TRUE,0
mn,2018,3,Zaleplon,FALSE,747
mn,2018,3,Zaleplon,TRUE,0
mn,2018,3,Zolpidem Tartrate,FALSE,12864
mn,2018,3,Zolpidem Tartrate,TRUE,0
mn,2018,4,Eszopiclone,FALSE,1800
mn,2018,4,Eszopiclone,TRUE,0
mn,2018,4,Zaleplon,FALSE,806
mn,2018,4,Zaleplon,TRUE,0
mn,2018,4,Zolpidem Tartrate,FALSE,12818
mn,2018,4,Zolpidem Tartrate,TRUE,0
mn,2019,1,Eszopiclone,FALSE,1794
mn,2019,1,Eszopiclone,TRUE,0
mn,2019,1,Zaleplon,FALSE,752
mn,2019,1,Zaleplon,TRUE,0
mn,2019,1,Zolpidem Tartrate,FALSE,11837
mn,2019,1,Zolpidem Tartrate,TRUE,0
mn,2019,2,Eszopiclone,FALSE,1883
mn,2019,2,Eszopiclone,TRUE,0
mn,2019,2,Zaleplon,FALSE,733
mn,2019,2,Zaleplon,TRUE,0
mn,2019,2,Zolpidem Tartrate,FALSE,12055
mn,2019,2,Zolpidem Tartrate,TRUE,0
mn,2019,3,Eszopiclone,FALSE,1922
mn,2019,3,Eszopiclone,TRUE,0
mn,2019,3,Zaleplon,FALSE,705
mn,2019,3,Zaleplon,TRUE,0
mn,2019,3,Zolpidem Tartrate,FALSE,11176
mn,2019,3,Zolpidem Tartrate,TRUE,0
mn,2019,4,Eszopiclone,FALSE,2038
mn,2019,4,Eszopiclone,TRUE,0
mn,2019,4,Zaleplon,FALSE,700
mn,2019,4,Zaleplon,TRUE,0
mn,2019,4,Zolpidem Tartrate,FALSE,10859
mn,2019,4,Zolpidem Tartrate,TRUE,0
mn,2020,1,Eszopiclone,NA,2103
mn,2020,1,Zaleplon,NA,772
mn,2020,1,Zolpidem Tartrate,NA,11473
mo,2017,1,Eszopiclone,FALSE,2519
mo,2017,1,Eszopiclone,TRUE,0
mo,2017,1,Zaleplon,FALSE,394
mo,2017,1,Zaleplon,TRUE,0
mo,2017,1,Zolpidem Tartrate,FALSE,13476
mo,2017,1,Zolpidem Tartrate,TRUE,0
mo,2017,2,Eszopiclone,FALSE,2470
mo,2017,2,Eszopiclone,TRUE,0
mo,2017,2,Zaleplon,FALSE,388
mo,2017,2,Zaleplon,TRUE,0
mo,2017,2,Zolpidem Tartrate,FALSE,12563
mo,2017,2,Zolpidem Tartrate,TRUE,0
mo,2017,3,Eszopiclone,FALSE,2590
mo,2017,3,Eszopiclone,TRUE,0
mo,2017,3,Zaleplon,FALSE,393
mo,2017,3,Zaleplon,TRUE,0
mo,2017,3,Zolpidem Tartrate,FALSE,12928
mo,2017,3,Zolpidem Tartrate,TRUE,0
mo,2017,4,Eszopiclone,FALSE,2476
mo,2017,4,Eszopiclone,TRUE,0
mo,2017,4,Zaleplon,FALSE,381
mo,2017,4,Zaleplon,TRUE,0
mo,2017,4,Zolpidem Tartrate,FALSE,12265
mo,2017,4,Zolpidem Tartrate,TRUE,0
mo,2018,1,Eszopiclone,FALSE,2413
mo,2018,1,Eszopiclone,TRUE,0
mo,2018,1,Zaleplon,FALSE,374
mo,2018,1,Zaleplon,TRUE,0
mo,2018,1,Zolpidem Tartrate,FALSE,11790
mo,2018,1,Zolpidem Tartrate,TRUE,0
mo,2018,2,Eszopiclone,FALSE,2410
mo,2018,2,Eszopiclone,TRUE,0
mo,2018,2,Zaleplon,FALSE,339
mo,2018,2,Zaleplon,TRUE,0
mo,2018,2,Zolpidem Tartrate,FALSE,11263
mo,2018,2,Zolpidem Tartrate,TRUE,0
mo,2018,3,Eszopiclone,FALSE,2295
mo,2018,3,Eszopiclone,TRUE,0
mo,2018,3,Zaleplon,FALSE,353
mo,2018,3,Zaleplon,TRUE,0
mo,2018,3,Zolpidem Tartrate,FALSE,10559
mo,2018,3,Zolpidem Tartrate,TRUE,0
mo,2018,4,Eszopiclone,FALSE,2172
mo,2018,4,Eszopiclone,TRUE,0
mo,2018,4,Zaleplon,FALSE,345
mo,2018,4,Zaleplon,TRUE,0
mo,2018,4,Zolpidem Tartrate,FALSE,10110
mo,2018,4,Zolpidem Tartrate,TRUE,0
mo,2019,1,Eszopiclone,FALSE,2066
mo,2019,1,Eszopiclone,TRUE,0
mo,2019,1,Zaleplon,FALSE,314
mo,2019,1,Zaleplon,TRUE,0
mo,2019,1,Zolpidem Tartrate,FALSE,9753
mo,2019,1,Zolpidem Tartrate,TRUE,0
mo,2019,2,Eszopiclone,FALSE,1956
mo,2019,2,Eszopiclone,TRUE,0
mo,2019,2,Zaleplon,FALSE,340
mo,2019,2,Zaleplon,TRUE,0
mo,2019,2,Zolpidem Tartrate,FALSE,9270
mo,2019,2,Zolpidem Tartrate,TRUE,0
mo,2019,3,Eszopiclone,FALSE,2079
mo,2019,3,Eszopiclone,TRUE,0
mo,2019,3,Zaleplon,FALSE,372
mo,2019,3,Zaleplon,TRUE,0
mo,2019,3,Zolpidem Tartrate,FALSE,9405
mo,2019,3,Zolpidem Tartrate,TRUE,0
mo,2019,4,Eszopiclone,FALSE,1895
mo,2019,4,Eszopiclone,TRUE,0
mo,2019,4,Zaleplon,FALSE,300
mo,2019,4,Zaleplon,TRUE,0
mo,2019,4,Zolpidem Tartrate,FALSE,8408
mo,2019,4,Zolpidem Tartrate,TRUE,0
mo,2020,1,Eszopiclone,NA,1850
mo,2020,1,Zaleplon,NA,334
mo,2020,1,Zolpidem Tartrate,NA,8110
ms,2017,1,Eszopiclone,TRUE,0
ms,2017,1,Zaleplon,FALSE,50
ms,2017,1,Zaleplon,TRUE,0
ms,2017,1,Zolpidem Tartrate,FALSE,2302
ms,2017,1,Zolpidem Tartrate,TRUE,0
ms,2017,2,Eszopiclone,TRUE,0
ms,2017,2,Zaleplon,FALSE,68
ms,2017,2,Zaleplon,TRUE,0
ms,2017,2,Zolpidem Tartrate,FALSE,2222
ms,2017,2,Zolpidem Tartrate,TRUE,0
ms,2017,3,Eszopiclone,TRUE,0
ms,2017,3,Zaleplon,FALSE,64
ms,2017,3,Zaleplon,TRUE,0
ms,2017,3,Zolpidem Tartrate,FALSE,2078
ms,2017,3,Zolpidem Tartrate,TRUE,0
ms,2017,4,Eszopiclone,TRUE,0
ms,2017,4,Zaleplon,FALSE,39
ms,2017,4,Zaleplon,TRUE,0
ms,2017,4,Zolpidem Tartrate,FALSE,1987
ms,2017,4,Zolpidem Tartrate,TRUE,0
ms,2018,1,Eszopiclone,TRUE,0
ms,2018,1,Zaleplon,FALSE,46
ms,2018,1,Zaleplon,TRUE,0
ms,2018,1,Zolpidem Tartrate,FALSE,2038
ms,2018,1,Zolpidem Tartrate,TRUE,0
