year,gennme,state,quarter,suppression,totalRX
2018,Eszopiclone,CT,3,F,854
2018,Eszopiclone,CT,3,T,0
2018,Zaleplon,CT,3,F,92
2018,Zaleplon,CT,3,T,0
2018,Zolpidem Tartrate,CT,3,F,13506
2018,Zolpidem Tartrate,CT,3,T,0
2018,Eszopiclone,CT,4,F,923
2018,Eszopiclone,CT,4,T,0
2018,Zaleplon,CT,4,F,62
2018,Zaleplon,CT,4,T,0
2018,Zolpidem Tartrate,CT,4,F,13316
2018,Zolpidem Tartrate,CT,4,T,0
2018,Eszopiclone,DC,1,T,0
2018,Zaleplon,DC,1,T,0
2018,Zolpidem Tartrate,DC,1,F,1768
2018,Zolpidem Tartrate,DC,1,T,0
2018,Eszopiclone,DC,2,T,0
2018,Zaleplon,DC,2,T,0
2018,Zolpidem Tartrate,DC,2,F,1694
2018,Zolpidem Tartrate,DC,2,T,0
2018,Eszopiclone,DC,3,T,0
2018,Zaleplon,DC,3,T,0
2018,Zolpidem Tartrate,DC,3,F,1635
2018,Zolpidem Tartrate,DC,3,T,0
2018,Eszopiclone,DC,4,T,0
2018,Zaleplon,DC,4,T,0
2018,Zolpidem Tartrate,DC,4,F,1696
2018,Zolpidem Tartrate,DC,4,T,0
2018,Eszopiclone,DE,1,F,109
2018,Eszopiclone,DE,1,T,0
2018,Zaleplon,DE,1,F,18
2018,Zaleplon,DE,1,T,0
2018,Zolpidem Tartrate,DE,1,F,3596
2018,Zolpidem Tartrate,DE,1,T,0
2018,Eszopiclone,DE,2,F,108
2018,Eszopiclone,DE,2,T,0
2018,Zaleplon,DE,2,F,53
2018,Zaleplon,DE,2,T,0
2018,Zolpidem Tartrate,DE,2,F,3730
2018,Zolpidem Tartrate,DE,2,T,0
2018,Eszopiclone,DE,3,F,124
2018,Eszopiclone,DE,3,T,0
2018,Zaleplon,DE,3,F,37
2018,Zaleplon,DE,3,T,0
2018,Zolpidem Tartrate,DE,3,F,3354
2018,Zolpidem Tartrate,DE,3,T,0
2018,Eszopiclone,DE,4,F,125
2018,Eszopiclone,DE,4,T,0
2018,Zaleplon,DE,4,F,22
2018,Zaleplon,DE,4,T,0
2018,Zolpidem Tartrate,DE,4,F,3215
2018,Zolpidem Tartrate,DE,4,T,0
2018,Eszopiclone,FL,1,F,62
2018,Eszopiclone,FL,1,T,0
2018,Zaleplon,FL,1,T,0
2018,Zolpidem Tartrate,FL,1,F,23712
2018,Zolpidem Tartrate,FL,1,T,0
2018,Eszopiclone,FL,2,F,51
2018,Eszopiclone,FL,2,T,0
2018,Zaleplon,FL,2,F,13
2018,Zaleplon,FL,2,T,0
2018,Zolpidem Tartrate,FL,2,F,22976
2018,Zolpidem Tartrate,FL,2,T,0
2018,Eszopiclone,FL,3,F,55
2018,Eszopiclone,FL,3,T,0
2018,Zaleplon,FL,3,F,19
2018,Zaleplon,FL,3,T,0
2018,Zolpidem Tartrate,FL,3,F,20871
2018,Zolpidem Tartrate,FL,3,T,0
2018,Eszopiclone,FL,4,F,59
2018,Eszopiclone,FL,4,T,0
2018,Zaleplon,FL,4,F,20
2018,Zaleplon,FL,4,T,0
2018,Zolpidem Tartrate,FL,4,F,19360
2018,Zolpidem Tartrate,FL,4,T,0
2018,Eszopiclone,HI,1,F,14
2018,Eszopiclone,HI,1,T,0
2018,Zolpidem Tartrate,HI,1,F,3258
2018,Zolpidem Tartrate,HI,1,T,0
2018,Eszopiclone,HI,2,F,24
2018,Eszopiclone,HI,2,T,0
2018,Zaleplon,HI,2,T,0
2018,Zolpidem Tartrate,HI,2,F,3158
2018,Zolpidem Tartrate,HI,2,T,0
2018,Eszopiclone,HI,3,F,25
2018,Eszopiclone,HI,3,T,0
2018,Zaleplon,HI,3,T,0
2018,Zolpidem Tartrate,HI,3,F,2778
2018,Zolpidem Tartrate,HI,3,T,0
2018,Eszopiclone,HI,4,F,18
2018,Eszopiclone,HI,4,T,0
2018,Zaleplon,HI,4,T,0
2018,Zolpidem Tartrate,HI,4,F,2384
2018,Zolpidem Tartrate,HI,4,T,0
2018,Eszopiclone,IA,1,F,442
2018,Eszopiclone,IA,1,T,0
2018,Zaleplon,IA,1,F,275
2018,Zaleplon,IA,1,T,0
2018,Zolpidem Tartrate,IA,1,F,4040
2018,Zolpidem Tartrate,IA,1,T,0
2018,Eszopiclone,IA,2,F,446
2018,Eszopiclone,IA,2,T,0
2018,Zaleplon,IA,2,F,300
2018,Zaleplon,IA,2,T,0
2018,Zolpidem Tartrate,IA,2,F,4003
2018,Zolpidem Tartrate,IA,2,T,0
2018,Eszopiclone,IA,3,F,428
2018,Eszopiclone,IA,3,T,0
2018,Zaleplon,IA,3,F,268
2018,Zaleplon,IA,3,T,0
2018,Zolpidem Tartrate,IA,3,F,3724
2018,Zolpidem Tartrate,IA,3,T,0
2018,Eszopiclone,IA,4,F,490
2018,Eszopiclone,IA,4,T,0
2018,Zaleplon,IA,4,F,249
2018,Zaleplon,IA,4,T,0
2018,Zolpidem Tartrate,IA,4,F,3754
2018,Zolpidem Tartrate,IA,4,T,0
2018,Eszopiclone,ID,1,F,157
2018,Eszopiclone,ID,1,T,0
2018,Zaleplon,ID,1,F,41
2018,Zaleplon,ID,1,T,0
2018,Zolpidem Tartrate,ID,1,F,3175
2018,Zolpidem Tartrate,ID,1,T,0
2018,Eszopiclone,ID,2,F,159
2018,Eszopiclone,ID,2,T,0
2018,Zaleplon,ID,2,F,25
2018,Zaleplon,ID,2,T,0
2018,Zolpidem Tartrate,ID,2,F,2970
2018,Zolpidem Tartrate,ID,2,T,0
2018,Eszopiclone,ID,3,F,140
2018,Eszopiclone,ID,3,T,0
2018,Zaleplon,ID,3,F,14
2018,Zaleplon,ID,3,T,0
2018,Zolpidem Tartrate,ID,3,F,2865
2018,Zolpidem Tartrate,ID,3,T,0
2018,Eszopiclone,ID,4,F,210
2018,Eszopiclone,ID,4,T,0
2018,Zaleplon,ID,4,F,15
2018,Zaleplon,ID,4,T,0
2018,Zolpidem Tartrate,ID,4,F,3017
2018,Zolpidem Tartrate,ID,4,T,0
2018,Eszopiclone,IL,1,F,254
2018,Eszopiclone,IL,1,T,0
2018,Zaleplon,IL,1,F,219
2018,Zaleplon,IL,1,T,0
2018,Zolpidem Tartrate,IL,1,F,15124
2018,Zolpidem Tartrate,IL,1,T,0
2018,Eszopiclone,IL,2,F,243
2018,Eszopiclone,IL,2,T,0
2018,Zaleplon,IL,2,F,226
2018,Zaleplon,IL,2,T,0
2018,Zolpidem Tartrate,IL,2,F,16906
2018,Zolpidem Tartrate,IL,2,T,0
2018,Eszopiclone,IL,3,F,230
2018,Eszopiclone,IL,3,T,0
2018,Zaleplon,IL,3,F,233
2018,Zaleplon,IL,3,T,0
2018,Zolpidem Tartrate,IL,3,F,17318
2018,Zolpidem Tartrate,IL,3,T,0
2018,Eszopiclone,IL,4,F,260
2018,Eszopiclone,IL,4,T,0
2018,Zaleplon,IL,4,F,264
2018,Zaleplon,IL,4,T,0
2018,Zolpidem Tartrate,IL,4,F,17115
2018,Zolpidem Tartrate,IL,4,T,0
2018,Eszopiclone,IN,1,F,1501
2018,Eszopiclone,IN,1,T,0
2018,Zaleplon,IN,1,F,296
2018,Zaleplon,IN,1,T,0
2018,Zolpidem Tartrate,IN,1,F,11826
2018,Zolpidem Tartrate,IN,1,T,0
2018,Eszopiclone,IN,2,F,1481
2018,Eszopiclone,IN,2,T,0
2018,Zaleplon,IN,2,F,289
2018,Zaleplon,IN,2,T,0
2018,Zolpidem Tartrate,IN,2,F,11246
2018,Zolpidem Tartrate,IN,2,T,0
2018,Eszopiclone,IN,3,F,1529
2018,Eszopiclone,IN,3,T,0
2018,Zaleplon,IN,3,F,268
2018,Zaleplon,IN,3,T,0
2018,Zolpidem Tartrate,IN,3,F,10817
2018,Zolpidem Tartrate,IN,3,T,0
2018,Eszopiclone,IN,4,F,1592
2018,Eszopiclone,IN,4,T,0
2018,Zaleplon,IN,4,F,255
2018,Zaleplon,IN,4,T,0
2018,Zolpidem Tartrate,IN,4,F,10501
2018,Zolpidem Tartrate,IN,4,T,0
2018,Eszopiclone,KS,1,F,201
2018,Eszopiclone,KS,1,T,0
2018,Zaleplon,KS,1,F,29
2018,Zaleplon,KS,1,T,0
2018,Zolpidem Tartrate,KS,1,F,3740
2018,Zolpidem Tartrate,KS,1,T,0
2018,Eszopiclone,KS,2,F,174
2018,Eszopiclone,KS,2,T,0
2018,Zaleplon,KS,2,F,40
2018,Zaleplon,KS,2,T,0
2018,Zolpidem Tartrate,KS,2,F,3626
2018,Zolpidem Tartrate,KS,2,T,0
2018,Eszopiclone,KS,3,F,198
2018,Eszopiclone,KS,3,T,0
2018,Zaleplon,KS,3,F,18
2018,Zaleplon,KS,3,T,0
2018,Zolpidem Tartrate,KS,3,F,3375
2018,Zolpidem Tartrate,KS,3,T,0
2018,Eszopiclone,KS,4,F,162
2018,Eszopiclone,KS,4,T,0
2018,Zaleplon,KS,4,F,16
2018,Zaleplon,KS,4,T,0
2018,Zolpidem Tartrate,KS,4,F,3341
2018,Zolpidem Tartrate,KS,4,T,0
2018,Eszopiclone,KY,1,F,248
2018,Eszopiclone,KY,1,T,0
2018,Zaleplon,KY,1,F,79
2018,Zaleplon,KY,1,T,0
2018,Zolpidem Tartrate,KY,1,F,12349
2018,Zolpidem Tartrate,KY,1,T,0
2018,Eszopiclone,KY,2,F,245
2018,Eszopiclone,KY,2,T,0
2018,Zaleplon,KY,2,F,89
2018,Zaleplon,KY,2,T,0
2018,Zolpidem Tartrate,KY,2,F,11758
2018,Zolpidem Tartrate,KY,2,T,0
2018,Eszopiclone,KY,3,F,295
2018,Eszopiclone,KY,3,T,0
2018,Zaleplon,KY,3,F,91
2018,Zaleplon,KY,3,T,0
2018,Zolpidem Tartrate,KY,3,F,11442
2018,Zolpidem Tartrate,KY,3,T,0
2018,Eszopiclone,KY,4,F,340
2018,Eszopiclone,KY,4,T,0
2018,Zaleplon,KY,4,F,58
2018,Zaleplon,KY,4,T,0
2018,Zolpidem Tartrate,KY,4,F,11294
2018,Zolpidem Tartrate,KY,4,T,0
2018,Eszopiclone,LA,1,F,382
2018,Eszopiclone,LA,1,T,0
2018,Zaleplon,LA,1,F,437
2018,Zaleplon,LA,1,T,0
2018,Zolpidem Tartrate,LA,1,F,22892
2018,Zolpidem Tartrate,LA,1,T,0
2018,Eszopiclone,LA,2,F,457
2018,Eszopiclone,LA,2,T,0
2018,Zaleplon,LA,2,F,412
2018,Zaleplon,LA,2,T,0
2018,Zolpidem Tartrate,LA,2,F,23424
2018,Zolpidem Tartrate,LA,2,T,0
2018,Eszopiclone,LA,3,F,455
2018,Eszopiclone,LA,3,T,0
2018,Zaleplon,LA,3,F,431
2018,Zaleplon,LA,3,T,0
2018,Zolpidem Tartrate,LA,3,F,23518
2018,Zolpidem Tartrate,LA,3,T,0
2018,Eszopiclone,LA,4,F,471
2018,Eszopiclone,LA,4,T,0
2018,Zaleplon,LA,4,F,423
2018,Zaleplon,LA,4,T,0
2018,Zolpidem Tartrate,LA,4,F,23438
2018,Zolpidem Tartrate,LA,4,T,0
2018,Eszopiclone,MA,1,F,364
2018,Eszopiclone,MA,1,T,0
2018,Zaleplon,MA,1,F,304
2018,Zaleplon,MA,1,T,0
2018,Zolpidem Tartrate,MA,1,F,18186
2018,Zolpidem Tartrate,MA,1,T,0
2018,Eszopiclone,MA,2,F,388
2018,Eszopiclone,MA,2,T,0
2018,Zaleplon,MA,2,F,325
2018,Zaleplon,MA,2,T,0
2018,Zolpidem Tartrate,MA,2,F,18950
2018,Zolpidem Tartrate,MA,2,T,0
2018,Eszopiclone,MA,3,F,378
2018,Eszopiclone,MA,3,T,0
2018,Zaleplon,MA,3,F,289
2018,Zaleplon,MA,3,T,0
2018,Zolpidem Tartrate,MA,3,F,16759
2018,Zolpidem Tartrate,MA,3,T,0
2018,Eszopiclone,MA,4,F,399
2018,Eszopiclone,MA,4,T,0
2018,Zaleplon,MA,4,F,287
2018,Zaleplon,MA,4,T,0
2018,Zolpidem Tartrate,MA,4,F,17917
2018,Zolpidem Tartrate,MA,4,T,0
2018,Eszopiclone,MD,1,F,1102
2018,Eszopiclone,MD,1,T,0
2018,Zaleplon,MD,1,F,405
2018,Zaleplon,MD,1,T,0
2018,Zolpidem Tartrate,MD,1,F,17618
2018,Zolpidem Tartrate,MD,1,T,0
2018,Eszopiclone,MD,2,F,1060
2018,Eszopiclone,MD,2,T,0
2018,Zaleplon,MD,2,F,383
2018,Zaleplon,MD,2,T,0
2018,Zolpidem Tartrate,MD,2,F,16637
2018,Zolpidem Tartrate,MD,2,T,0
2018,Eszopiclone,MD,3,F,1175
2018,Eszopiclone,MD,3,T,0
2018,Zaleplon,MD,3,F,361
2018,Zaleplon,MD,3,T,0
2018,Zolpidem Tartrate,MD,3,F,15940
2018,Zolpidem Tartrate,MD,3,T,0
2018,Eszopiclone,MD,4,F,1132
2018,Eszopiclone,MD,4,T,0
2018,Zaleplon,MD,4,F,349
2018,Zaleplon,MD,4,T,0
2018,Zolpidem Tartrate,MD,4,F,15434
2018,Zolpidem Tartrate,MD,4,T,0
2018,Eszopiclone,ME,1,F,49
2018,Eszopiclone,ME,1,T,0
2018,Zaleplon,ME,1,F,57
2018,Zaleplon,ME,1,T,0
2018,Zolpidem Tartrate,ME,1,F,1861
2018,Zolpidem Tartrate,ME,1,T,0
2018,Eszopiclone,ME,2,F,85
2018,Eszopiclone,ME,2,T,0
2018,Zaleplon,ME,2,F,59
2018,Zaleplon,ME,2,T,0
2018,Zolpidem Tartrate,ME,2,F,1952
2018,Zolpidem Tartrate,ME,2,T,0
2018,Eszopiclone,ME,3,F,79
2018,Eszopiclone,ME,3,T,0
2018,Zaleplon,ME,3,F,57
2018,Zaleplon,ME,3,T,0
2018,Zolpidem Tartrate,ME,3,F,1747
2018,Zolpidem Tartrate,ME,3,T,0
2018,Eszopiclone,ME,4,F,52
2018,Eszopiclone,ME,4,T,0
2018,Zaleplon,ME,4,F,27
2018,Zaleplon,ME,4,T,0
2018,Zolpidem Tartrate,ME,4,F,1677
2018,Zolpidem Tartrate,ME,4,T,0
2018,Eszopiclone,MI,1,F,586
2018,Eszopiclone,MI,1,T,0
2018,Zaleplon,MI,1,F,156
2018,Zaleplon,MI,1,T,0
2018,Zolpidem Tartrate,MI,1,F,21463
2018,Zolpidem Tartrate,MI,1,T,0
2018,Eszopiclone,MI,2,F,541
2018,Eszopiclone,MI,2,T,0
2018,Zaleplon,MI,2,F,147
2018,Zaleplon,MI,2,T,0
2018,Zolpidem Tartrate,MI,2,F,19671
2018,Zolpidem Tartrate,MI,2,T,0
2018,Eszopiclone,MI,3,F,530
2018,Eszopiclone,MI,3,T,0
2018,Zaleplon,MI,3,F,73
2018,Zaleplon,MI,3,T,0
2018,Zolpidem Tartrate,MI,3,F,18028
2018,Zolpidem Tartrate,MI,3,T,0
2018,Eszopiclone,MI,4,F,502
2018,Eszopiclone,MI,4,T,0
2018,Zaleplon,MI,4,F,96
2018,Zaleplon,MI,4,T,0
2018,Zolpidem Tartrate,MI,4,F,17049
2018,Zolpidem Tartrate,MI,4,T,0
2018,Eszopiclone,MN,1,F,1869
2018,Eszopiclone,MN,1,T,0
2018,Zaleplon,MN,1,F,864
2018,Zaleplon,MN,1,T,0
2018,Zolpidem Tartrate,MN,1,F,14296
2018,Zolpidem Tartrate,MN,1,T,0
2018,Eszopiclone,MN,2,F,1876
2018,Eszopiclone,MN,2,T,0
2018,Zaleplon,MN,2,F,867
2018,Zaleplon,MN,2,T,0
2018,Zolpidem Tartrate,MN,2,F,14193
2018,Zolpidem Tartrate,MN,2,T,0
2018,Eszopiclone,MN,3,F,1821
2018,Eszopiclone,MN,3,T,0
2018,Zaleplon,MN,3,F,747
2018,Zaleplon,MN,3,T,0
2018,Zolpidem Tartrate,MN,3,F,12864
2018,Zolpidem Tartrate,MN,3,T,0
2018,Eszopiclone,MN,4,F,1800
2018,Eszopiclone,MN,4,T,0
2018,Zaleplon,MN,4,F,806
2018,Zaleplon,MN,4,T,0
2018,Zolpidem Tartrate,MN,4,F,12818
2018,Zolpidem Tartrate,MN,4,T,0
2018,Eszopiclone,MO,1,F,2413
2018,Eszopiclone,MO,1,T,0
2018,Zaleplon,MO,1,F,374
2018,Zaleplon,MO,1,T,0
2018,Zolpidem Tartrate,MO,1,F,11790
2018,Zolpidem Tartrate,MO,1,T,0
2018,Eszopiclone,MO,2,F,2410
2018,Eszopiclone,MO,2,T,0
2018,Zaleplon,MO,2,F,339
2018,Zaleplon,MO,2,T,0
2018,Zolpidem Tartrate,MO,2,F,11263
2018,Zolpidem Tartrate,MO,2,T,0
2018,Eszopiclone,MO,3,F,2295
2018,Eszopiclone,MO,3,T,0
2018,Zaleplon,MO,3,F,353
2018,Zaleplon,MO,3,T,0
2018,Zolpidem Tartrate,MO,3,F,10559
2018,Zolpidem Tartrate,MO,3,T,0
2018,Eszopiclone,MO,4,F,2172
2018,Eszopiclone,MO,4,T,0
2018,Zaleplon,MO,4,F,345
2018,Zaleplon,MO,4,T,0
2018,Zolpidem Tartrate,MO,4,F,10110
2018,Zolpidem Tartrate,MO,4,T,0
2018,Eszopiclone,MS,1,T,0
2018,Zaleplon,MS,1,F,46
2018,Zaleplon,MS,1,T,0
2018,Zolpidem Tartrate,MS,1,F,2038
2018,Zolpidem Tartrate,MS,1,T,0
2018,Eszopiclone,MS,2,T,0
2018,Zaleplon,MS,2,F,69
2018,Zaleplon,MS,2,T,0
2018,Zolpidem Tartrate,MS,2,F,1885
2018,Zolpidem Tartrate,MS,2,T,0
2018,Eszopiclone,MS,3,T,0
2018,Zaleplon,MS,3,F,47
2018,Zaleplon,MS,3,T,0
2018,Zolpidem Tartrate,MS,3,F,1788
2018,Zolpidem Tartrate,MS,3,T,0
2018,Eszopiclone,MS,4,T,0
2018,Zaleplon,MS,4,F,17
2018,Zaleplon,MS,4,T,0
2018,Zolpidem Tartrate,MS,4,F,1639
2018,Zolpidem Tartrate,MS,4,T,0
2018,Eszopiclone,MT,1,F,184
2018,Eszopiclone,MT,1,T,0
2018,Zaleplon,MT,1,F,17
2018,Zaleplon,MT,1,T,0
2018,Zolpidem Tartrate,MT,1,F,4091
2018,Zolpidem Tartrate,MT,1,T,0
2018,Eszopiclone,MT,2,F,198
2018,Eszopiclone,MT,2,T,0
2018,Zaleplon,MT,2,F,38
2018,Zaleplon,MT,2,T,0
2018,Zolpidem Tartrate,MT,2,F,4443
2018,Zolpidem Tartrate,MT,2,T,0
2018,Eszopiclone,MT,3,F,174
2018,Eszopiclone,MT,3,T,0
2018,Zaleplon,MT,3,F,67
2018,Zaleplon,MT,3,T,0
2018,Zolpidem Tartrate,MT,3,F,3859
2018,Zolpidem Tartrate,MT,3,T,0
2018,Eszopiclone,MT,4,F,233
2018,Eszopiclone,MT,4,T,0
2018,Zaleplon,MT,4,F,33
2018,Zaleplon,MT,4,T,0
2018,Zolpidem Tartrate,MT,4,F,4526
2018,Zolpidem Tartrate,MT,4,T,0
2018,Eszopiclone,NC,1,F,494
2018,Eszopiclone,NC,1,T,0
2018,Zaleplon,NC,1,F,46
2018,Zaleplon,NC,1,T,0
2018,Zolpidem Tartrate,NC,1,F,13654
2018,Zolpidem Tartrate,NC,1,T,0
2018,Eszopiclone,NC,2,F,434
2018,Eszopiclone,NC,2,T,0
2018,Zaleplon,NC,2,F,39
2018,Zaleplon,NC,2,T,0
2018,Zolpidem Tartrate,NC,2,F,10872
2018,Zolpidem Tartrate,NC,2,T,0
2018,Eszopiclone,NC,3,F,538
2018,Eszopiclone,NC,3,T,0
2018,Zaleplon,NC,3,F,56
2018,Zaleplon,NC,3,T,0
2018,Zolpidem Tartrate,NC,3,F,12325
2018,Zolpidem Tartrate,NC,3,T,0
2018,Eszopiclone,NC,4,F,487
2018,Eszopiclone,NC,4,T,0
2018,Zaleplon,NC,4,F,17
2018,Zaleplon,NC,4,T,0
2018,Zolpidem Tartrate,NC,4,F,10084
2018,Zolpidem Tartrate,NC,4,T,0
2018,Eszopiclone,ND,1,F,68
2018,Eszopiclone,ND,1,T,0
2018,Zaleplon,ND,1,T,0
2018,Zolpidem Tartrate,ND,1,F,1236
2018,Zolpidem Tartrate,ND,1,T,0
2018,Eszopiclone,ND,2,F,60
2018,Eszopiclone,ND,2,T,0
2018,Zaleplon,ND,2,T,0
2018,Zolpidem Tartrate,ND,2,F,1186
2018,Zolpidem Tartrate,ND,2,T,0
2018,Eszopiclone,ND,3,F,30
2018,Eszopiclone,ND,3,T,0
2018,Zaleplon,ND,3,F,17
2018,Zaleplon,ND,3,T,0
2018,Zolpidem Tartrate,ND,3,F,1008
2018,Zolpidem Tartrate,ND,3,T,0
2018,Eszopiclone,ND,4,F,77
2018,Eszopiclone,ND,4,T,0
2018,Zaleplon,ND,4,F,14
2018,Zaleplon,ND,4,T,0
2018,Zolpidem Tartrate,ND,4,F,1095
2018,Zolpidem Tartrate,ND,4,T,0
2018,Eszopiclone,NE,1,F,109
2018,Eszopiclone,NE,1,T,0
2018,Zaleplon,NE,1,F,275
2018,Zaleplon,NE,1,T,0
2018,Zolpidem Tartrate,NE,1,F,3240
2018,Zolpidem Tartrate,NE,1,T,0
2018,Eszopiclone,NE,2,F,74
2018,Eszopiclone,NE,2,T,0
2018,Zaleplon,NE,2,F,277
2018,Zaleplon,NE,2,T,0
2018,Zolpidem Tartrate,NE,2,F,3328
2018,Zolpidem Tartrate,NE,2,T,0
2018,Eszopiclone,NE,3,F,41
2018,Eszopiclone,NE,3,T,0
2018,Zaleplon,NE,3,F,244
2018,Zaleplon,NE,3,T,0
2018,Zolpidem Tartrate,NE,3,F,2940
2018,Zolpidem Tartrate,NE,3,T,0
2018,Eszopiclone,NE,4,F,80
2018,Eszopiclone,NE,4,T,0
2018,Zaleplon,NE,4,F,214
2018,Zaleplon,NE,4,T,0
2018,Zolpidem Tartrate,NE,4,F,2738
2018,Zolpidem Tartrate,NE,4,T,0
2018,Eszopiclone,NH,1,F,20
2018,Eszopiclone,NH,1,T,0
2018,Zaleplon,NH,1,F,74
2018,Zaleplon,NH,1,T,0
2018,Zolpidem Tartrate,NH,1,F,1075
2018,Zolpidem Tartrate,NH,1,T,0
2018,Eszopiclone,NH,2,F,39
2018,Eszopiclone,NH,2,T,0
2018,Zaleplon,NH,2,F,64
2018,Zaleplon,NH,2,T,0
2018,Zolpidem Tartrate,NH,2,F,1069
2018,Zolpidem Tartrate,NH,2,T,0
2018,Eszopiclone,NH,3,F,22
2018,Eszopiclone,NH,3,T,0
2018,Zaleplon,NH,3,F,25
2018,Zaleplon,NH,3,T,0
2018,Zolpidem Tartrate,NH,3,F,1030
2018,Zolpidem Tartrate,NH,3,T,0
2018,Eszopiclone,NH,4,F,71
2018,Eszopiclone,NH,4,T,0
2018,Zaleplon,NH,4,F,45
2018,Zaleplon,NH,4,T,0
2018,Zolpidem Tartrate,NH,4,F,1289
2018,Zolpidem Tartrate,NH,4,T,0
2018,Eszopiclone,NJ,1,F,228
2018,Eszopiclone,NJ,1,T,0
2018,Zaleplon,NJ,1,F,876
2018,Zaleplon,NJ,1,T,0
2018,Zolpidem Tartrate,NJ,1,F,25311
2018,Zolpidem Tartrate,NJ,1,T,0
2018,Eszopiclone,NJ,2,F,190
2018,Eszopiclone,NJ,2,T,0
2018,Zaleplon,NJ,2,F,816
2018,Zaleplon,NJ,2,T,0
2018,Zolpidem Tartrate,NJ,2,F,24742
2018,Zolpidem Tartrate,NJ,2,T,0
2018,Eszopiclone,NJ,3,F,190
2018,Eszopiclone,NJ,3,T,0
2018,Zaleplon,NJ,3,F,836
2018,Zaleplon,NJ,3,T,0
2018,Zolpidem Tartrate,NJ,3,F,24220
2018,Zolpidem Tartrate,NJ,3,T,0
2018,Eszopiclone,NJ,4,F,202
2018,Eszopiclone,NJ,4,T,0
2018,Zaleplon,NJ,4,F,780
2018,Zaleplon,NJ,4,T,0
2018,Zolpidem Tartrate,NJ,4,F,23454
2018,Zolpidem Tartrate,NJ,4,T,0
2018,Eszopiclone,NM,1,F,340
2018,Eszopiclone,NM,1,T,0
2018,Zaleplon,NM,1,F,139
2018,Zaleplon,NM,1,T,0
2018,Zolpidem Tartrate,NM,1,F,7443
2018,Zolpidem Tartrate,NM,1,T,0
2018,Eszopiclone,NM,2,F,340
2018,Eszopiclone,NM,2,T,0
2018,Zaleplon,NM,2,F,117
2018,Zaleplon,NM,2,T,0
2018,Zolpidem Tartrate,NM,2,F,6562
2018,Zolpidem Tartrate,NM,2,T,0
2018,Eszopiclone,NM,3,F,378
2018,Eszopiclone,NM,3,T,0
2018,Zaleplon,NM,3,F,115
2018,Zaleplon,NM,3,T,0
2018,Zolpidem Tartrate,NM,3,F,6613
2018,Zolpidem Tartrate,NM,3,T,0
2018,Eszopiclone,NM,4,F,365
2018,Eszopiclone,NM,4,T,0
2018,Zaleplon,NM,4,F,99
2018,Zaleplon,NM,4,T,0
2018,Zolpidem Tartrate,NM,4,F,5738
2018,Zolpidem Tartrate,NM,4,T,0
2018,Eszopiclone,NV,1,F,84
2018,Eszopiclone,NV,1,T,0
2018,Zaleplon,NV,1,F,195
2018,Zaleplon,NV,1,T,0
2018,Zolpidem Tartrate,NV,1,F,8725
2018,Zolpidem Tartrate,NV,1,T,0
2018,Eszopiclone,NV,2,F,62
2018,Eszopiclone,NV,2,T,0
2018,Zaleplon,NV,2,F,173
2018,Zaleplon,NV,2,T,0
2018,Zolpidem Tartrate,NV,2,F,8277
2018,Zolpidem Tartrate,NV,2,T,0
2018,Eszopiclone,NV,3,F,80
2018,Eszopiclone,NV,3,T,0
2018,Zaleplon,NV,3,F,150
2018,Zaleplon,NV,3,T,0
2018,Zolpidem Tartrate,NV,3,F,7548
2018,Zolpidem Tartrate,NV,3,T,0
2018,Eszopiclone,NV,4,F,84
2018,Eszopiclone,NV,4,T,0
2018,Zaleplon,NV,4,F,138
2018,Zaleplon,NV,4,T,0
2018,Zolpidem Tartrate,NV,4,F,7238
2018,Zolpidem Tartrate,NV,4,T,0
2018,Eszopiclone,NY,1,F,1665
2018,Eszopiclone,NY,1,T,0
2018,Zaleplon,NY,1,F,1227
2018,Zaleplon,NY,1,T,0
2018,Zolpidem Tartrate,NY,1,F,91148
2018,Zolpidem Tartrate,NY,1,T,0
2018,Eszopiclone,NY,2,F,1568
2018,Eszopiclone,NY,2,T,0
2018,Zaleplon,NY,2,F,1179
2018,Zaleplon,NY,2,T,0
2018,Zolpidem Tartrate,NY,2,F,85027
2018,Zolpidem Tartrate,NY,2,T,0
2018,Eszopiclone,NY,3,F,1525
2018,Eszopiclone,NY,3,T,0
2018,Zaleplon,NY,3,F,1149
2018,Zaleplon,NY,3,T,0
2018,Zolpidem Tartrate,NY,3,F,83318
2018,Zolpidem Tartrate,NY,3,T,0
2018,Eszopiclone,NY,4,F,1574
2018,Eszopiclone,NY,4,T,0
2018,Zaleplon,NY,4,F,1107
2018,Zaleplon,NY,4,T,0
2018,Zolpidem Tartrate,NY,4,F,81815
2018,Zolpidem Tartrate,NY,4,T,0
2018,Eszopiclone,OH,1,F,1414
2018,Eszopiclone,OH,1,T,0
2018,Zaleplon,OH,1,F,1099
2018,Zaleplon,OH,1,T,0
2018,Zolpidem Tartrate,OH,1,F,33237
2018,Zolpidem Tartrate,OH,1,T,0
2018,Eszopiclone,OH,2,F,1555
2018,Eszopiclone,OH,2,T,0
2018,Zaleplon,OH,2,F,1131
2018,Zaleplon,OH,2,T,0
2018,Zolpidem Tartrate,OH,2,F,33775
2018,Zolpidem Tartrate,OH,2,T,0
2018,Eszopiclone,OH,3,F,1428
2018,Eszopiclone,OH,3,T,0
2018,Zaleplon,OH,3,F,972
2018,Zaleplon,OH,3,T,0
